timeStamp,EPC,antennaID,RSSI,Phase,Channel
0.0,ABBC00000000000000000006,4,-76,-0.610333,43
0.0044574737548828125,ABBC00000000000000000006,4,-76,-0.639862,43
0.008491277694702148,ABBC00000000000000000006,4,-75,-0.703522,43
0.012535572052001953,ABBC00000000000000000006,4,-76,-0.697003,43
0.02930903434753418,3034032F484B672F13E0C3FE,2,-59,2.119482,44
0.06929731369018555,3034032F484B672F13E0DD0E,2,-68,-0.316288,44
0.07813763618469238,3034257BF400002D079392DD,2,-64,1.268986,44
0.08621430397033691,ABBC00000000000000000008,2,-66,-1.975671,44
0.0914926528930664,3034032F4414746F13DFE99E,2,-64,2.003571,44
0.0969090461730957,3034032F4443062F13DFE9BE,2,-65,-0.350131,44
0.10119342803955078,ABBC00000000000000000022,2,-59,2.158407,44
0.10524249076843262,3034257BF400002D07933CBD,2,-66,-0.768716,44
0.10939908027648926,3034031DFC5F936F13DFA3FE,2,-66,1.1757,44
0.11509990692138672,ABBC00000000000000000018,2,-69,1.273204,44
0.11987876892089844,ABBC00000000000000000001,2,-68,-2.467887,44
0.12505269050598145,ABBC00000000000000000017,2,-70,1.291132,44
0.1301746368408203,3034032F4414746F13DFE9AE,2,-66,-0.234411,44
0.13407278060913086,ABBC00000000000000000023,2,-69,-2.718789,44
0.1379261016845703,3034031DFC532DEF13E0C31F,2,-71,-2.560981,44
0.14201045036315918,ABBC00000000000000000022,4,-78,-0.40871,44
0.18274593353271484,3034031DFC532DEF13DFBD9C,2,-56,2.759152,44
0.2136387825012207,3034032F4414746F13DFE99E,2,-63,2.003283,44
0.2244408130645752,ABBC00000000000000000012,2,-58,1.118943,44
0.2288525104522705,E28011606000020507924ABD,2,-56,2.802966,44
0.23313260078430176,3034032F484B672F13E0C3FE,2,-59,2.100307,44
0.23762917518615723,3034031DFC532DEF13E0C32F,2,-63,2.420909,44
0.24202346801757812,ABBC00000000000000000022,2,-59,2.310079,44
0.24630975723266602,ABBC00000000000000000023,2,-69,-2.734513,44
0.25103306770324707,3034257BF400002D079392DD,2,-64,1.296693,44
0.25791382789611816,ABBC00000000000000000007,2,-70,-0.043239,44
0.262176513671875,303040BA6908C616D141DD25,2,-63,2.370959,44
0.26616430282592773,3034031DFC532DEF13DFE9BC,2,-70,-2.767781,44
0.27019739151000977,3034031DFC532DEF13E0DD7F,2,-62,-0.089546,44
0.27417683601379395,3034031DFC532DEF13DFBD5C,2,-64,-2.886377,44
0.27810025215148926,3034032F4443062F13DFE9BE,2,-65,-0.451278,44
0.2820570468902588,3034032F484B672F13E0DD0E,2,-68,-0.317822,44
0.28745365142822266,3034257BF400002D07933CBD,2,-67,-0.673609,44
0.36693739891052246,E28011606000020507924ABD,2,-56,2.815814,44
0.3778817653656006,3034031DFC532DEF13E0C32F,2,-63,2.397612,44
0.3839225769042969,3034031DFC532DEF13DFBD9C,2,-56,2.753304,44
0.39069175720214844,3034031DFC532DEF13DFBD5C,2,-64,-2.919165,44
0.3951902389526367,ABBC00000000000000000014,2,-71,-0.481286,44
0.4000248908996582,ABBC00000000000000000012,2,-58,1.128818,44
0.40491795539855957,3034031DFC532DEF13E0DD5F,2,-67,0.250422,44
0.4124331474304199,3034032F4414746F13DFE9AE,2,-66,-0.264324,44
0.4185216426849365,3034257BF400002D07933CBD,2,-71,-1.574056,44
0.42278528213500977,ABBC00000000000000000018,2,-69,1.286339,44
0.4272942543029785,3034031DFC5F936F13DFA3FE,2,-66,1.060364,44
0.4313387870788574,ABBC00000000000000000015,2,-57,2.688301,44
0.4352092742919922,ABBC00000000000000000022,2,-58,2.331747,44
0.4390995502471924,3034031DFC532DEF13E0DD7F,2,-61,-0.118884,44
0.44316792488098145,3034031DFC532DEF13DFE9BC,2,-70,-2.864038,44
0.44846582412719727,30342E168C30F7EF13DF555E,2,-71,-0.770442,44
0.4530625343322754,ABBC00000000000000000006,4,-76,-1.345493,45
0.510850191116333,ABBC00000000000000000015,2,-57,-2.508538,45
0.5216748714447021,3034031DFC532DEF13DFBD9C,2,-53,-2.374315,45
0.5273697376251221,E28011606000020507924ABD,2,-55,-2.674879,45
0.5324251651763916,3034032F4414746F13DFE99E,2,-65,-2.165981,45
0.5377633571624756,303040BA6908C616D141DD25,2,-62,-2.406912,45
0.5432112216949463,3034032F484B672F13E0C3FE,2,-59,2.759919,45
0.5487415790557861,3034031DFC532DEF13E0C32F,2,-63,2.888486,45
0.5542082786560059,3034031DFC532DEF13E0DD7F,2,-56,0.564217,45
0.5592648983001709,3034031DFC532DEF13DFBD5C,2,-61,-2.590702,45
0.5643267631530762,ABBC00000000000000000022,2,-59,-2.80009,45
0.56931471824646,3034257BF400002D079392DD,2,-65,-2.853492,45
0.5746593475341797,3034032F4414746F13DFE9AE,2,-64,-2.981771,45
0.5797841548919678,ABBC00000000000000000012,2,-56,2.220821,45
0.5843973159790039,3034031DFC532DEF13E0C31F,2,-67,-1.651906,45
0.5891587734222412,ABBC00000000000000000014,2,-71,-0.294524,45
0.5933833122253418,3034257BF400002D07933CBD,2,-67,-0.170751,45
0.5975167751312256,ABBC00000000000000000006,4,-77,-1.39621,45
0.6016013622283936,ABBC00000000000000000006,4,-76,-1.273012,45
0.606020450592041,ABBC00000000000000000006,4,-76,-1.364859,45
0.6639289855957031,3034031DFC532DEF13DFBD9C,2,-53,-2.381793,45
0.6741347312927246,E28011606000020507924ABD,2,-55,-2.672578,45
0.6791064739227295,3034031DFC532DEF13E0DD7F,2,-56,0.562587,45
0.6838672161102295,ABBC00000000000000000022,2,-59,-2.823196,45
0.6888740062713623,303040BA6908C616D141DD25,2,-62,-2.430976,45
0.6933019161224365,3034031DFC532DEF13DFBD5C,2,-61,-2.62675,45
0.6979541778564453,ABBC00000000000000000007,2,-66,1.64251,45
0.7049233913421631,ABBC00000000000000000012,2,-56,2.233476,45
0.7090640068054199,3034032F4414746F13DFE9AE,2,-68,1.060844,45
0.713517427444458,ABBC00000000000000000005,2,-71,2.194168,45
0.7176871299743652,3034032F4414746F13DFE9AE,2,-64,-2.955214,45
0.7220118045806885,ABBC00000000000000000018,2,-72,2.981579,45
0.726395845413208,ABBC00000000000000000015,2,-57,-2.517646,45
0.7305595874786377,3034031DFC532DEF13E0C31F,2,-71,0.009108,45
0.7350523471832275,ABBC00000000000000000001,2,-66,-1.782486,45
0.7391901016235352,A00000000000000000000003,2,-65,2.955118,45
0.743419885635376,ABBC00000000000000000006,4,-76,-1.365147,45
0.7477693557739258,ABBC00000000000000000006,4,-77,-1.643469,45
0.8172352313995361,3034031DFC532DEF13DFBD9C,2,-52,2.12418,46
0.8275980949401855,3034031DFC532DEF13E0DD7F,2,-54,-1.383171,46
0.8332071304321289,3034031DFC532DEF13E0C32F,2,-62,1.094112,46
0.8499999046325684,E28011606000020507924ABD,2,-53,1.864841,46
0.8579263687133789,3034032F484B672F13E0C3FE,2,-58,0.542646,46
0.8642480373382568,ABBC00000000000000000012,2,-52,0.171231,46
0.8750710487365723,ABBC00000000000000000015,2,-56,1.848447,46
0.8807511329650879,ABBC00000000000000000007,2,-63,-0.646573,46
0.96108078956604,E28011606000020507924ABD,2,-53,1.887851,46
0.9707696437835693,3034031DFC532DEF13DFBD9C,2,-52,2.037702,46
0.9763264656066895,3034032F484B672F13E0C3FE,2,-58,0.491833,46
0.9916219711303711,ABBC00000000000000000012,2,-55,0.165574,46
1.0015881061553955,3034031DFC532DEF13E0C32F,2,-62,1.059597,46
1.0070641040802002,303040BA6908C616D141DD25,2,-60,1.639346,46
1.0121028423309326,ABBC00000000000000000001,2,-64,2.433181,46
1.0168302059173584,ABBC00000000000000000022,2,-58,1.645578,46
1.0239527225494385,ABBC00000000000000000015,2,-56,1.878743,46
1.0286061763763428,3034032F4414746F13DFE9AE,2,-65,-1.510875,46
1.0325415134429932,3034032F4414746F13DFE99E,2,-65,1.951799,46
1.0364456176757812,3034031DFC5F936F13DFA3FE,2,-66,0.572271,46
1.0402851104736328,3034032F4443062F13DFE9BE,2,-65,-2.896156,46
1.1136915683746338,3034031DFC532DEF13DFBD9C,2,-52,2.146039,46
1.1248738765716553,ABBC00000000000000000015,2,-56,1.83119,46
1.1300525665283203,E28011606000020507924ABD,2,-53,1.87347,46
1.1448941230773926,ABBC00000000000000000012,2,-55,0.176504,46
1.1561825275421143,3034032F4414746F13DFE9AE,2,-65,-1.443668,46
1.1614422798156738,303040BA6908C616D141DD25,2,-61,1.805112,46
1.1662282943725586,3034031DFC532DEF13E0DD7F,2,-58,-1.442613,46
1.1707913875579834,3034032F4414746F13DFE99E,2,-65,2.056109,46
1.1753497123718262,ABBC00000000000000000022,2,-58,1.598983,46
1.1802618503570557,3034257BF400002D079392DD,2,-61,1.111944,46
1.1854166984558105,3034031DFC532DEF13DFBD5C,2,-62,1.625157,46
1.1901423931121826,3034032F484B672F13E0C3FE,2,-58,0.518869,46
1.267071008682251,3034031DFC532DEF13E0DD7F,2,-58,-1.755353,47
1.2780086994171143,3034031DFC532DEF13DFBD9C,2,-52,1.793128,47
1.2982606887817383,3034032F484B672F13E0C3FE,2,-59,0.167396,47
1.308290719985962,ABBC00000000000000000022,2,-55,1.351054,47
1.313504695892334,E28011606000020507924ABD,2,-52,1.509821,47
1.318986415863037,ABBC00000000000000000012,2,-56,-0.196445,47
1.3244149684906006,ABBC00000000000000000015,2,-56,1.518162,47
1.3297607898712158,303040BA6908C616D141DD25,2,-61,1.487578,47
1.3345143795013428,ABBC00000000000000000008,2,-65,2.956077,47
1.3388464450836182,3034031DFC532DEF13E0C34F,2,-69,-1.448653,47
1.3434619903564453,3034032F4414746F13DFE9AE,2,-66,-1.847584,47
1.3478186130523682,3034031DFC532DEF13DFBD5C,2,-63,1.235909,47
1.3525950908660889,3034031DFC532DEF13E0A9BF,2,-70,-1.280203,47
1.3572304248809814,3034032F4414746F13DFE99E,2,-65,1.676929,47
1.3616459369659424,3034031DFC532DEF13E0C31F,2,-66,2.197811,47
1.4409093856811523,3034031DFC532DEF13E0DD7F,2,-57,-1.74615,47
1.4513750076293945,ABBC00000000000000000022,2,-59,1.293625,47
1.4566943645477295,ABBC00000000000000000012,2,-56,-0.201239,47
1.4619207382202148,3034031DFC532DEF13DFBD9C,2,-52,1.803194,47
1.4666695594787598,3034031DFC532DEF13DFBD5C,2,-62,1.224692,47
1.4715900421142578,3034257BF400002D079392DD,2,-63,0.660666,47
1.4762415885925293,3034032F484B672F13E0C3FE,2,-59,0.151193,47
1.4807839393615723,ABBC00000000000000000008,2,-65,2.970074,47
1.4855003356933594,E28011606000020507924ABD,2,-53,1.488632,47
1.490163803100586,ABBC00000000000000000014,2,-70,-2.28985,47
1.4947113990783691,3034031DFC532DEF13E0C3CF,2,-73,-1.718921,47
1.4987781047821045,3034032F4443062F13DFE9BE,2,-67,3.051951,47
1.5032334327697754,303040BA6908C616D141DD25,2,-61,1.505027,47
1.5073366165161133,3034031DFC5F936F13DFA3FE,2,-65,-0.027516,47
1.5114431381225586,ABBC00000000000000000007,2,-65,-0.996704,47
1.5155775547027588,3034032F4414746F13DFE99E,2,-65,1.597833,47
1.5204977989196777,3034031DFC532DEF13E0A9BF,2,-70,-1.226705,47
1.5251579284667969,ABBC00000000000000000015,2,-57,1.530433,47
1.5939440727233887,3034031DFC532DEF13DFBD9C,2,-53,3.022326,48
1.6036248207092285,ABBC00000000000000000022,2,-59,2.602207,48
1.607996940612793,3034031DFC532DEF13E0DD7F,2,-57,-0.525484,48
1.6125121116638184,E28011606000020507924ABD,2,-54,2.815718,48
1.617417812347412,ABBC00000000000000000012,2,-56,1.20312,48
1.6223106384277344,303040BA6908C616D141DD25,2,-61,2.779382,48
1.6269018650054932,3034257BF400002D079392DD,2,-63,2.417362,48
1.6313419342041016,ABBC00000000000000000015,2,-57,2.851383,48
1.6352825164794922,3034031DFC532DEF13E0C32F,2,-63,1.920065,48
1.6391968727111816,ABBC00000000000000000001,2,-66,-2.822716,48
1.6431028842926025,3034032F484B672F13E0C3FE,2,-58,1.626116,48
1.6473703384399414,3034032F4414746F13DFE9AE,2,-65,-0.101243,48
1.6524207592010498,3034257BF400002D07933CBD,2,-69,-1.208297,48
1.6571612358093262,3034032F4414746F13DFE9AE,2,-64,2.086406,48
1.6619765758514404,ABBC00000000000000000021,2,-71,1.660342,48
1.6663556098937988,3034031DFC532DEF13DFBD5C,2,-62,2.755221,48
1.670487403869629,3034032F4443062F13DFE9BE,2,-64,-2.084009,48
1.6746220588684082,ABBC00000000000000000006,4,-75,-1.464664,48
1.6787998676300049,ABBC00000000000000000006,4,-76,-1.588149,48
1.6834321022033691,ABBC00000000000000000006,4,-76,-1.342617,48
1.6883676052093506,ABBC00000000000000000006,4,-77,-1.504164,48
1.6964049339294434,ABBC00000000000000000006,4,-76,-1.510588,48
1.7474849224090576,3034031DFC532DEF13DFBD9C,2,-53,3.044089,48
1.7576289176940918,ABBC00000000000000000008,2,-65,-2.011912,48
1.7623953819274902,ABBC00000000000000000022,2,-59,2.578622,48
1.7669522762298584,3034031DFC532DEF13E0DD7F,2,-57,-0.479177,48
1.7714297771453857,ABBC00000000000000000001,2,-66,-2.776409,48
1.7758679389953613,3034031DFC532DEF13E0DD5F,2,-68,0.736311,48
1.7803869247436523,E28011606000020507924ABD,2,-54,2.786284,48
1.7885289192199707,3034032F4414746F13DFE99E,2,-65,-3.135169,48
1.7932655811309814,3034032F4414746F13DFE9AE,2,-64,2.053233,48
1.797874927520752,ABBC00000000000000000015,2,-57,2.846781,48
1.802166223526001,303040BA6908C616D141DD25,2,-60,2.797981,48
1.8066191673278809,3034032F4414746F13DFE9AE,2,-65,-0.137195,48
1.810673713684082,3034031DFC532DEF13E0C32F,2,-63,1.942787,48
1.8147599697113037,3034031DFC532DEF13DFBD5C,2,-62,2.718693,48
1.819237232208252,3034257BF400002D079392DD,2,-63,2.440276,48
1.8241195678710938,A00000000000000000000003,2,-65,1.934541,48
1.8284540176391602,ABBC00000000000000000006,4,-76,-1.299474,48
1.8323545455932617,ABBC00000000000000000006,4,-75,-1.377419,48
1.8362433910369873,ABBC00000000000000000006,4,-74,-1.359203,48
1.8401966094970703,ABBC00000000000000000024,4,-78,-0.75932,48
1.8442044258117676,ABBC00000000000000000006,4,-75,-1.434847,48
1.8482279777526855,ABBC00000000000000000006,4,-75,-1.524393,48
1.890791416168213,ABBC00000000000000000012,2,-56,1.212324,48
1.9009301662445068,E28011606000020507924ABD,2,-54,2.813129,48
1.9050366878509521,3034031DFC532DEF13DFBD9C,2,-53,3.02501,48
1.9090576171875,3034032F484B672F13E0C3FE,2,-58,1.60742,48
1.913177490234375,3034031DFC532DEF13DFBD5C,2,-63,2.717735,48
1.9228601455688477,ABBC00000000000000000022,2,-59,2.580156,48
1.9318530559539795,ABBC00000000000000000008,2,-65,-1.94202,48
1.9359381198883057,3034257BF400002D079392DD,2,-63,2.528192,48
1.9398834705352783,3034031DFC532DEF13E0DD7F,2,-56,-0.479752,48
1.9439492225646973,ABBC00000000000000000015,2,-57,2.860203,48
1.948132038116455,3034031DFC532DEF13E0C31F,2,-66,-2.619656,48
1.9540762901306152,ABBC00000000000000000021,2,-71,1.402825,48
1.9582021236419678,3034032F4443062F13DFE9BE,2,-64,-2.115072,48
1.962918996810913,3034032F4443062F13DFE9BE,2,-57,-0.294141,49
1.966984748840332,ABBC00000000000000000006,4,-75,-1.252975,49
1.9708082675933838,ABBC00000000000000000006,4,-76,-1.353163,49
1.9747226238250732,ABBC00000000000000000006,4,-76,-1.232937,49
1.9837894439697266,ABBC00000000000000000006,4,-75,-1.4917,49
1.9936435222625732,ABBC00000000000000000006,4,-75,-1.453639,49
1.998034954071045,ABBC00000000000000000006,4,-75,-1.499754,49
2.044440984725952,ABBC00000000000000000012,2,-56,0.972544,49
2.054802179336548,3034031DFC532DEF13DFE9BC,2,-67,2.653212,49
2.075002908706665,3034031DFC532DEF13DFBD9C,2,-55,-2.007981,49
2.0859625339508057,3034031DFC532DEF13E0C31F,2,-62,-1.857171,49
2.0902750492095947,3034031DFC532DEF13E0C32F,2,-58,3.002767,49
2.0945346355438232,3034031DFC532DEF13DFBD5C,2,-61,2.893759,49
2.099043846130371,ABBC00000000000000000015,2,-57,2.475174,49
2.103149890899658,3034031DFC532DEF13E0C32F,2,-68,-0.578982,49
2.1072678565979004,ABBC00000000000000000008,2,-66,-1.778459,49
2.11236572265625,ABBC00000000000000000007,2,-70,0.218592,49
2.1170921325683594,3034031DFC532DEF13DFBD7C,2,-70,-1.576453,49
2.121554136276245,3034031DFC532DEF13E0C33F,2,-67,-3.062113,49
2.1257810592651367,3034032F484B672F13E085EE,2,-68,2.697889,49
2.1301839351654053,3034031DFC532DEF13E0C3CF,2,-66,-1.815754,49
2.134097099304199,3034032F4443062F13DFE9BE,2,-66,-2.234818,49
2.13792085647583,3034031DFC5F936F13DFA3FE,2,-67,1.766091,49
2.1433496475219727,3034031DFC532DEF13E00BBE,2,-73,-2.794146,49
2.147614002227783,3034032F4443062F13DFE9BE,2,-58,-0.31763,49
2.1527099609375,ABBC00000000000000000006,4,-76,-1.414714,49
2.156825065612793,ABBC00000000000000000006,4,-76,-1.27656,49
2.1613166332244873,ABBC00000000000000000006,4,-75,-1.18174,49
2.165379524230957,ABBC00000000000000000006,4,-75,-1.285092,49
2.169262170791626,ABBC00000000000000000006,4,-74,-1.196313,49
2.173548936843872,ABBC00000000000000000006,4,-76,-1.326702,49
2.1976213455200195,3034031DFC532DEF13E0DD7F,2,-56,-0.051005,49
2.2093849182128906,3034031DFC532DEF13DFBD9C,2,-56,-2.000119,49
2.213775396347046,3034031DFC532DEF13E0C32F,2,-57,2.980141,49
2.219480037689209,3034032F4443062F13DFE9BE,2,-58,-0.274966,49
2.2291009426116943,ABBC00000000000000000012,2,-55,0.926237,49
2.233179807662964,3034031DFC532DEF13E0C31F,2,-62,-1.917188,49
2.2374515533447266,3034032F484B672F13E0C3FE,2,-69,1.977589,49
2.241422653198242,ABBC00000000000000000015,2,-58,2.554749,49
2.245532512664795,3034257BF400002D07933CBD,2,-61,-1.016742,49
2.24959397315979,303436EE800001AF13E06BBC,2,-76,3.119254,49
2.2545690536499023,30340BBDC81500DB02258FAA,2,-68,-2.384094,49
2.2586703300476074,ABBC00000000000000000014,2,-69,-0.650887,49
2.262862205505371,ABBC00000000000000000018,2,-71,0.462975,49
2.2668888568878174,30342E168C30F7EF13DF555E,2,-74,-0.439965,49
